GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,player_id,player_name
Shot Chart Detail,0022000522,482,1630173,Precious Achiuwa,1610612748,Miami Heat,3,0,29,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,16,1,1,20210228,MIA,ATL,1630173,Precious Achiuwa
Shot Chart Detail,0022000538,253,1630173,Precious Achiuwa,1610612748,Miami Heat,2,4,25,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,11,1,1,20210302,MIA,ATL,1630173,Precious Achiuwa
Shot Chart Detail,0022000557,94,1630173,Precious Achiuwa,1610612748,Miami Heat,1,4,14,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,-5,1,1,20210304,NOP,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000557,116,1630173,Precious Achiuwa,1610612748,Miami Heat,1,2,39,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210304,NOP,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000557,138,1630173,Precious Achiuwa,1610612748,Miami Heat,1,0,29,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,6,1,0,20210304,NOP,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000557,143,1630173,Precious Achiuwa,1610612748,Miami Heat,1,0,0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-81,152,1,0,20210304,NOP,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000557,165,1630173,Precious Achiuwa,1610612748,Miami Heat,2,9,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,5,1,1,20210304,NOP,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000557,192,1630173,Precious Achiuwa,1610612748,Miami Heat,2,7,29,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-2,1,1,20210304,NOP,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000557,444,1630173,Precious Achiuwa,1610612748,Miami Heat,3,1,14,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,13,64,1,0,20210304,NOP,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000557,474,1630173,Precious Achiuwa,1610612748,Miami Heat,4,11,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,0,1,0,20210304,NOP,MIA,1630173,Precious Achiuwa
