GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,player_id,player_name
Shot Chart Detail,0022100797,335,1628389,Bam Adebayo,1610612748,Miami Heat,2,1,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,54,116,1,0,20220205,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100797,368,1628389,Bam Adebayo,1610612748,Miami Heat,3,10,51,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,17,1,1,20220205,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100797,379,1628389,Bam Adebayo,1610612748,Miami Heat,3,9,36,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,42,1,0,20220205,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100797,383,1628389,Bam Adebayo,1610612748,Miami Heat,3,9,17,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-23,74,1,0,20220205,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100797,392,1628389,Bam Adebayo,1610612748,Miami Heat,3,8,44,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,5,89,1,1,20220205,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100797,398,1628389,Bam Adebayo,1610612748,Miami Heat,3,8,14,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,11,1,0,20220205,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100797,400,1628389,Bam Adebayo,1610612748,Miami Heat,3,8,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,118,97,1,0,20220205,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100797,411,1628389,Bam Adebayo,1610612748,Miami Heat,3,6,59,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,0,1,1,20220205,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100797,443,1628389,Bam Adebayo,1610612748,Miami Heat,3,4,7,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-20,90,1,0,20220205,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100797,445,1628389,Bam Adebayo,1610612748,Miami Heat,3,4,3,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,20,1,1,20220205,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100811,7,1628389,Bam Adebayo,1610612748,Miami Heat,1,11,40,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-11,164,1,1,20220207,WAS,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100811,18,1628389,Bam Adebayo,1610612748,Miami Heat,1,10,8,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,3,1,0,20220207,WAS,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100811,288,1628389,Bam Adebayo,1610612748,Miami Heat,2,2,19,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,59,34,1,0,20220207,WAS,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100811,296,1628389,Bam Adebayo,1610612748,Miami Heat,2,1,43,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,69,59,1,1,20220207,WAS,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100811,331,1628389,Bam Adebayo,1610612748,Miami Heat,3,10,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,120,78,1,0,20220207,WAS,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100811,344,1628389,Bam Adebayo,1610612748,Miami Heat,3,9,51,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,18,1,1,20220207,WAS,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100811,350,1628389,Bam Adebayo,1610612748,Miami Heat,3,9,19,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220207,WAS,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100811,363,1628389,Bam Adebayo,1610612748,Miami Heat,3,7,41,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,12,1,1,20220207,WAS,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100811,374,1628389,Bam Adebayo,1610612748,Miami Heat,3,6,42,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,23,1,0,20220207,WAS,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100811,410,1628389,Bam Adebayo,1610612748,Miami Heat,3,4,5,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,1,20220207,WAS,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100811,426,1628389,Bam Adebayo,1610612748,Miami Heat,3,3,1,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,16,33,1,1,20220207,WAS,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,18,1628389,Bam Adebayo,1610612748,Miami Heat,1,10,32,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,37,9,1,1,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,28,1628389,Bam Adebayo,1610612748,Miami Heat,1,9,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,23,152,1,1,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,38,1628389,Bam Adebayo,1610612748,Miami Heat,1,8,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-36,-4,1,0,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,50,1628389,Bam Adebayo,1610612748,Miami Heat,1,8,6,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-16,121,1,1,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,57,1628389,Bam Adebayo,1610612748,Miami Heat,1,7,1,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-13,46,1,1,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,154,1628389,Bam Adebayo,1610612748,Miami Heat,1,0,0,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,151,153,1,0,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,168,1628389,Bam Adebayo,1610612748,Miami Heat,2,11,2,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,13,46,1,0,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,170,1628389,Bam Adebayo,1610612748,Miami Heat,2,10,55,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,180,1628389,Bam Adebayo,1610612748,Miami Heat,2,10,14,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,21,1,1,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,193,1628389,Bam Adebayo,1610612748,Miami Heat,2,8,59,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,25,1,1,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,210,1628389,Bam Adebayo,1610612748,Miami Heat,2,7,26,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,8,1,0,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,310,1628389,Bam Adebayo,1610612748,Miami Heat,2,1,5,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,343,1628389,Bam Adebayo,1610612748,Miami Heat,3,11,48,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-1,63,1,0,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,354,1628389,Bam Adebayo,1610612748,Miami Heat,3,10,47,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,6,1,1,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,378,1628389,Bam Adebayo,1610612748,Miami Heat,3,8,46,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,48,74,1,1,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,382,1628389,Bam Adebayo,1610612748,Miami Heat,3,8,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,4,1,0,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,545,1628389,Bam Adebayo,1610612748,Miami Heat,4,9,12,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,4,1,0,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,556,1628389,Bam Adebayo,1610612748,Miami Heat,4,8,33,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-6,157,1,1,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,570,1628389,Bam Adebayo,1610612748,Miami Heat,4,7,20,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,32,62,1,1,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,645,1628389,Bam Adebayo,1610612748,Miami Heat,4,1,19,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100833,653,1628389,Bam Adebayo,1610612748,Miami Heat,4,0,37,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-109,12,1,0,20220210,NOP,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100851,16,1628389,Bam Adebayo,1610612748,Miami Heat,1,10,39,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,33,73,1,0,20220212,MIA,BKN,1628389,Bam Adebayo
Shot Chart Detail,0022100851,42,1628389,Bam Adebayo,1610612748,Miami Heat,1,7,55,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,45,129,1,1,20220212,MIA,BKN,1628389,Bam Adebayo
Shot Chart Detail,0022100851,199,1628389,Bam Adebayo,1610612748,Miami Heat,2,7,6,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-59,24,1,1,20220212,MIA,BKN,1628389,Bam Adebayo
Shot Chart Detail,0022100851,227,1628389,Bam Adebayo,1610612748,Miami Heat,2,5,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,11,1,1,20220212,MIA,BKN,1628389,Bam Adebayo
Shot Chart Detail,0022100851,345,1628389,Bam Adebayo,1610612748,Miami Heat,3,11,19,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,26,1,0,20220212,MIA,BKN,1628389,Bam Adebayo
Shot Chart Detail,0022100851,353,1628389,Bam Adebayo,1610612748,Miami Heat,3,10,33,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,52,1,1,20220212,MIA,BKN,1628389,Bam Adebayo
Shot Chart Detail,0022100851,370,1628389,Bam Adebayo,1610612748,Miami Heat,3,8,35,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,1,1,1,20220212,MIA,BKN,1628389,Bam Adebayo
Shot Chart Detail,0022100851,392,1628389,Bam Adebayo,1610612748,Miami Heat,3,7,14,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,11,1,1,20220212,MIA,BKN,1628389,Bam Adebayo
Shot Chart Detail,0022100851,422,1628389,Bam Adebayo,1610612748,Miami Heat,3,4,32,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,21,1,0,20220212,MIA,BKN,1628389,Bam Adebayo
Shot Chart Detail,0022100851,580,1628389,Bam Adebayo,1610612748,Miami Heat,4,4,54,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,9,152,1,1,20220212,MIA,BKN,1628389,Bam Adebayo
Shot Chart Detail,0022100851,582,1628389,Bam Adebayo,1610612748,Miami Heat,4,4,13,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,2,106,1,1,20220212,MIA,BKN,1628389,Bam Adebayo
Shot Chart Detail,0022100851,598,1628389,Bam Adebayo,1610612748,Miami Heat,4,2,45,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,0,125,1,0,20220212,MIA,BKN,1628389,Bam Adebayo
Shot Chart Detail,0022100868,11,1628389,Bam Adebayo,1610612748,Miami Heat,1,10,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,9,1,1,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,30,1628389,Bam Adebayo,1610612748,Miami Heat,1,8,44,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,15,1,1,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,50,1628389,Bam Adebayo,1610612748,Miami Heat,1,7,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,7,111,1,0,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,77,1628389,Bam Adebayo,1610612748,Miami Heat,1,5,3,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-64,36,1,1,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,238,1628389,Bam Adebayo,1610612748,Miami Heat,2,6,20,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,39,40,1,1,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,241,1628389,Bam Adebayo,1610612748,Miami Heat,2,5,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,114,148,1,0,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,247,1628389,Bam Adebayo,1610612748,Miami Heat,2,5,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,5,1,1,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,250,1628389,Bam Adebayo,1610612748,Miami Heat,2,4,58,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,34,80,1,1,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,270,1628389,Bam Adebayo,1610612748,Miami Heat,2,3,16,Missed Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,14,1,0,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,336,1628389,Bam Adebayo,1610612748,Miami Heat,3,11,23,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-40,133,1,1,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,346,1628389,Bam Adebayo,1610612748,Miami Heat,3,10,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,18,1,0,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,375,1628389,Bam Adebayo,1610612748,Miami Heat,3,7,17,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-38,86,1,1,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,389,1628389,Bam Adebayo,1610612748,Miami Heat,3,6,24,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,2,91,1,0,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,409,1628389,Bam Adebayo,1610612748,Miami Heat,3,5,2,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,91,153,1,0,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,523,1628389,Bam Adebayo,1610612748,Miami Heat,4,10,27,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-9,55,1,0,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,651,1628389,Bam Adebayo,1610612748,Miami Heat,4,3,7,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,12,1,0,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,670,1628389,Bam Adebayo,1610612748,Miami Heat,4,1,39,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,27,1,0,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,672,1628389,Bam Adebayo,1610612748,Miami Heat,4,1,39,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,20,1,1,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100868,675,1628389,Bam Adebayo,1610612748,Miami Heat,4,0,54,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-44,88,1,1,20220215,MIA,DAL,1628389,Bam Adebayo
Shot Chart Detail,0022100885,12,1628389,Bam Adebayo,1610612748,Miami Heat,1,10,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-65,194,1,0,20220217,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100885,29,1628389,Bam Adebayo,1610612748,Miami Heat,1,9,22,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-1,1,1,20220217,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100885,41,1628389,Bam Adebayo,1610612748,Miami Heat,1,7,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,3,1,1,20220217,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100885,144,1628389,Bam Adebayo,1610612748,Miami Heat,1,0,0,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-47,98,1,1,20220217,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100885,171,1628389,Bam Adebayo,1610612748,Miami Heat,2,10,30,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,22,1,0,20220217,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100885,191,1628389,Bam Adebayo,1610612748,Miami Heat,2,8,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-85,162,1,0,20220217,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100885,304,1628389,Bam Adebayo,1610612748,Miami Heat,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,58,-12,582,1,0,20220217,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100885,321,1628389,Bam Adebayo,1610612748,Miami Heat,3,10,15,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,57,1,0,20220217,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100885,558,1628389,Bam Adebayo,1610612748,Miami Heat,4,6,20,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,11,1,0,20220217,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100885,567,1628389,Bam Adebayo,1610612748,Miami Heat,4,5,29,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,5,1,1,20220217,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100885,591,1628389,Bam Adebayo,1610612748,Miami Heat,4,3,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,12,1,1,20220217,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100885,730,1628389,Bam Adebayo,1610612748,Miami Heat,6,1,45,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,65,1,0,20220217,CHA,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100900,55,1628389,Bam Adebayo,1610612748,Miami Heat,1,7,39,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,9,1,1,20220225,NYK,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100900,90,1628389,Bam Adebayo,1610612748,Miami Heat,1,4,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,12,151,1,0,20220225,NYK,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100900,104,1628389,Bam Adebayo,1610612748,Miami Heat,1,4,15,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,3,1,1,20220225,NYK,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100900,291,1628389,Bam Adebayo,1610612748,Miami Heat,2,4,25,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,21,42,1,1,20220225,NYK,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100900,355,1628389,Bam Adebayo,1610612748,Miami Heat,2,0,51,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,25,1,0,20220225,NYK,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100900,359,1628389,Bam Adebayo,1610612748,Miami Heat,2,0,43,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,15,1,1,20220225,NYK,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100900,372,1628389,Bam Adebayo,1610612748,Miami Heat,2,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-42,252,1,0,20220225,NYK,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100900,437,1628389,Bam Adebayo,1610612748,Miami Heat,3,5,33,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,13,1,0,20220225,NYK,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100900,627,1628389,Bam Adebayo,1610612748,Miami Heat,4,5,50,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-119,102,1,0,20220225,NYK,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100900,692,1628389,Bam Adebayo,1610612748,Miami Heat,4,0,44,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,15,1,1,20220225,NYK,MIA,1628389,Bam Adebayo
Shot Chart Detail,0022100908,18,1628389,Bam Adebayo,1610612748,Miami Heat,1,10,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-76,140,1,0,20220226,MIA,SAS,1628389,Bam Adebayo
Shot Chart Detail,0022100908,25,1628389,Bam Adebayo,1610612748,Miami Heat,1,9,48,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,16,41,1,0,20220226,MIA,SAS,1628389,Bam Adebayo
Shot Chart Detail,0022100908,40,1628389,Bam Adebayo,1610612748,Miami Heat,1,7,43,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-31,89,1,0,20220226,MIA,SAS,1628389,Bam Adebayo
Shot Chart Detail,0022100908,242,1628389,Bam Adebayo,1610612748,Miami Heat,2,5,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,29,1,1,20220226,MIA,SAS,1628389,Bam Adebayo
Shot Chart Detail,0022100908,273,1628389,Bam Adebayo,1610612748,Miami Heat,2,3,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,24,1,1,20220226,MIA,SAS,1628389,Bam Adebayo
Shot Chart Detail,0022100908,281,1628389,Bam Adebayo,1610612748,Miami Heat,2,2,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-4,31,1,1,20220226,MIA,SAS,1628389,Bam Adebayo
Shot Chart Detail,0022100908,341,1628389,Bam Adebayo,1610612748,Miami Heat,3,11,21,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,22,1,1,20220226,MIA,SAS,1628389,Bam Adebayo
Shot Chart Detail,0022100908,350,1628389,Bam Adebayo,1610612748,Miami Heat,3,10,22,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,17,1,1,20220226,MIA,SAS,1628389,Bam Adebayo
